network,pool,agent_idx,lfr_community,degree,external_ratio,participation,betweenness
lfr_strong_seed1,middle20,673,5,32.0,0.0625,0.119140625,0.0006425333453230914
lfr_strong_seed1,middle20,642,5,32.0,0.0625,0.119140625,0.0005208948851086749
lfr_strong_seed1,middle20,153,5,32.0,0.0625,0.119140625,0.0005149833609498938
lfr_strong_seed1,middle20,293,5,31.0,0.06451612903225806,0.12070759625390237,0.0004810479556053248
lfr_strong_seed1,middle20,843,5,31.0,0.06451612903225806,0.12278876170655584,0.0004767672490355864
lfr_strong_seed1,middle20,441,5,26.0,0.0,0.0,3.9086242113505444e-05
lfr_strong_seed1,middle20,195,5,30.0,0.06666666666666667,0.1266666666666666,0.0009059394520962547
lfr_strong_seed1,middle20,425,5,23.0,0.0,0.0,3.189085960163812e-05
lfr_strong_seed1,middle20,206,5,29.0,0.06896551724137931,0.13079667063020217,0.0005385438993788767
lfr_strong_seed1,middle20,815,5,29.0,0.06896551724137931,0.13079667063020217,0.0004303704541903089
lfr_strong_seed1,middle20,700,5,28.0,0.07142857142857142,0.13265306122448983,0.0007365605155737309
lfr_strong_seed1,middle20,779,5,28.0,0.07142857142857142,0.13520408163265307,0.0008075706280641966
lfr_strong_seed1,middle20,939,5,28.0,0.07142857142857142,0.13520408163265307,0.0004932577529405881
lfr_strong_seed1,middle20,671,5,28.0,0.07142857142857142,0.13520408163265307,0.0004925289685591259
lfr_strong_seed1,middle20,306,5,28.0,0.07142857142857142,0.13520408163265307,0.0003188739892275547
lfr_strong_seed1,middle20,614,5,69.0,0.043478260869565216,0.0840159630329762,0.0018096687853029756
lfr_strong_seed1,middle20,613,5,59.0,0.05084745762711865,0.0982476299913817,0.002212880632664621
lfr_strong_seed1,middle20,654,5,65.0,0.046153846153846156,0.08899408284023658,0.002219730841252219
lfr_strong_seed1,middle20,370,5,45.0,0.06666666666666667,0.12641975308641973,0.0013886908615316127
lfr_strong_seed1,middle20,837,5,54.0,0.05555555555555555,0.10699588477366262,0.0028152672169647103
lfr_strong_seed1,middle20,364,5,49.0,0.061224489795918366,0.11745106205747591,0.002292973329204227
lfr_strong_seed1,middle20,125,5,44.0,0.06818181818181818,0.13016528925619852,0.0017864440046150868
lfr_strong_seed1,middle20,861,5,42.0,0.07142857142857142,0.13605442176870752,0.0007977088422491083
lfr_strong_seed1,middle20,496,5,42.0,0.07142857142857142,0.13605442176870752,0.0015300433698033219
lfr_strong_seed1,middle20,768,5,41.0,0.07317073170731707,0.13920285544318856,0.0008186717636435258
lfr_strong_seed1,middle20,30,5,41.0,0.07317073170731707,0.1380130874479476,0.0016343644960274501
lfr_strong_seed1,middle20,889,5,39.0,0.07692307692307693,0.1459566074950689,0.0010004592642444408
lfr_strong_seed1,middle20,24,5,40.0,0.075,0.14249999999999996,0.001805478236729719
lfr_strong_seed1,middle20,368,5,37.0,0.08108108108108109,0.15339663988312624,0.0016566594524795844
lfr_strong_seed1,middle20,286,5,36.0,0.08333333333333333,0.15740740740740755,0.001186337522627403
lfr_strong_seed1,middle20,631,5,38.0,0.07894736842105263,0.14819944598337953,0.0023826204822178726
lfr_strong_seed1,middle20,62,5,36.0,0.08333333333333333,0.15740740740740755,0.0008789251960837039
lfr_strong_seed1,middle20,682,5,36.0,0.08333333333333333,0.15740740740740755,0.0008444162939440189
lfr_strong_seed1,middle20,714,5,35.0,0.08571428571428572,0.16000000000000003,0.0009335019795917495
lfr_strong_seed1,middle20,617,5,36.0,0.08333333333333333,0.15740740740740755,0.0018608507491800765
lfr_strong_seed1,middle20,198,5,35.0,0.08571428571428572,0.16163265306122454,0.0012869431747220648
lfr_strong_seed1,middle20,912,5,35.0,0.08571428571428572,0.16163265306122454,0.0014958988043956138
lfr_strong_seed1,middle20,649,5,34.0,0.08823529411764706,0.16435986159169558,0.0008801942688053538
lfr_strong_seed1,middle20,194,5,33.0,0.09090909090909091,0.1707988980716254,0.0005462593475576227
lfr_strong_seed1,middle20,993,5,23.0,0.08695652173913043,0.16257088846880918,0.0007650858720213183
lfr_strong_seed1,middle20,60,5,65.0,0.06153846153846154,0.11834319526627224,0.002445663811743322
lfr_strong_seed1,middle20,783,5,68.0,0.058823529411764705,0.11332179930795849,0.002654462638958373
lfr_strong_seed1,middle20,6,5,66.0,0.06060606060606061,0.11616161616161613,0.0029243775251369163
lfr_strong_seed1,middle20,799,5,61.0,0.06557377049180328,0.12523515184090295,0.002841690556624523
lfr_strong_seed1,middle20,69,5,66.0,0.06060606060606061,0.11662075298438923,0.003181181808163509
lfr_strong_seed1,middle20,119,5,60.0,0.06666666666666667,0.12722222222222213,0.003139570155821913
lfr_strong_seed1,middle20,66,5,51.0,0.0784313725490196,0.14917339484813552,0.0015626509451430702
lfr_strong_seed1,middle20,716,5,69.0,0.057971014492753624,0.11048099138836387,0.0037635843157996034
lfr_strong_seed1,middle20,791,5,76.0,0.05263157894736842,0.10145429362880898,0.0036751984959919504
lfr_strong_seed1,middle20,885,5,58.0,0.06896551724137931,0.13198573127229485,0.003245767204962679
lfr_strong_seed1,middle20,188,5,71.0,0.056338028169014086,0.1087085895655624,0.003911522021014604
lfr_strong_seed1,middle20,314,5,55.0,0.07272727272727272,0.13752066115702488,0.0030083919854009982
lfr_strong_seed1,middle20,888,5,85.0,0.047058823529411764,0.0913494809688582,0.0032707667935632898
lfr_strong_seed1,middle20,532,5,74.0,0.05405405405405406,0.10372534696859026,0.004495120273861955
lfr_strong_seed1,middle20,29,5,81.0,0.04938271604938271,0.09541228471269614,0.004022939529569351
lfr_strong_seed1,middle20,611,5,48.0,0.08333333333333333,0.15798611111111116,0.001894404619122984
lfr_strong_seed1,middle20,65,5,47.0,0.0851063829787234,0.16115889542779538,0.002057621866267788
lfr_strong_seed1,middle20,774,5,80.0,0.05,0.09687500000000004,0.005070621013424719
lfr_strong_seed1,middle20,301,5,91.0,0.04395604395604396,0.08525540393672248,0.0039507662357978
lfr_strong_seed1,middle20,454,5,77.0,0.06493506493506493,0.1237982796424355,0.0023317820005932413
lfr_strong_seed1,middle20,644,5,66.0,0.07575757575757576,0.14325068870523427,0.00215681740469147
lfr_strong_seed1,middle20,420,5,39.0,0.10256410256410256,0.1906640368178829,0.0011016257234773646
lfr_strong_seed1,middle20,767,5,28.0,0.10714285714285714,0.19897959183673464,0.0011306653011419893
lfr_strong_seed1,middle20,16,5,40.0,0.1,0.1875,0.0017733912676377544
lfr_strong_seed1,middle20,393,5,68.0,0.07352941176470588,0.14057093425605527,0.003097864026649333
lfr_strong_seed1,middle20,902,5,75.0,0.06666666666666667,0.1279999999999999,0.00376125331036833
lfr_strong_seed1,middle20,497,5,81.0,0.06172839506172839,0.11857948483462899,0.0037828960099342895
lfr_strong_seed1,middle20,935,5,38.0,0.10526315789473684,0.1952908587257618,0.0015838932571667374
lfr_strong_seed1,middle20,585,5,71.0,0.07042253521126761,0.13449712358659005,0.004115907369269727
lfr_strong_seed1,middle20,298,5,87.0,0.05747126436781609,0.11097899326198979,0.004028562970098991
lfr_strong_seed1,middle20,109,5,68.0,0.07352941176470588,0.14057093425605527,0.0042008145618676294
lfr_strong_seed1,middle20,459,5,27.0,0.1111111111111111,0.20576131687242805,0.00237141135397841
lfr_strong_seed1,middle20,385,5,96.0,0.052083333333333336,0.10069444444444442,0.00545976880680415
lfr_strong_seed1,middle20,240,5,26.0,0.11538461538461539,0.21301775147929003,0.00046416230821969077
lfr_strong_seed1,middle20,810,5,34.0,0.11764705882352941,0.2179930795847751,0.0014110505717928577
lfr_strong_seed1,middle20,526,5,101.0,0.04950495049504951,0.095872953631997,0.00577631427708018
lfr_strong_seed1,middle20,934,5,105.0,0.047619047619047616,0.09233560090702952,0.006108581604819557
lfr_strong_seed1,middle20,995,5,25.0,0.12,0.21760000000000002,0.0004458706540489319
lfr_strong_seed1,middle20,508,5,46.0,0.10869565217391304,0.2022684310018904,0.002796816243468687
lfr_strong_seed1,middle20,340,0,33.0,0.030303030303030304,0.058769513314967714,0.0008486265642225005
lfr_strong_seed1,middle20,140,0,33.0,0.030303030303030304,0.058769513314967714,0.0006702504855788155
lfr_strong_seed1,middle20,166,0,29.0,0.034482758620689655,0.06658739595719365,0.00041599058488985235
lfr_strong_seed1,middle20,546,0,35.0,0.02857142857142857,0.05551020408163265,0.00037823155899645126
lfr_strong_seed1,middle20,913,0,28.0,0.03571428571428571,0.06887755102040805,0.0005579383780538842
lfr_strong_seed1,middle20,540,0,28.0,0.03571428571428571,0.06887755102040805,0.0004414939284656403
lfr_strong_seed1,middle20,55,0,28.0,0.03571428571428571,0.06887755102040805,0.00028298304172469087
lfr_strong_seed1,middle20,2,0,25.0,0.04,0.07679999999999998,0.0006587904601564441
lfr_strong_seed1,middle20,708,0,25.0,0.04,0.07679999999999998,0.0005435370904950991
lfr_strong_seed1,middle20,321,1,30.0,0.03333333333333333,0.06444444444444453,0.00030370610945800906
lfr_strong_seed1,middle20,773,1,30.0,0.03333333333333333,0.06444444444444453,0.0003029072561800215
lfr_strong_seed1,middle20,742,1,34.0,0.029411764705882353,0.05709342560553643,0.0007412367841132899
lfr_strong_seed1,middle20,643,1,34.0,0.029411764705882353,0.05709342560553643,0.0006963535261060571
lfr_strong_seed1,middle20,73,1,36.0,0.027777777777777776,0.054012345679012475,0.0011483946818373343
lfr_strong_seed1,middle20,586,1,36.0,0.027777777777777776,0.054012345679012475,0.00047475372785507917
lfr_strong_seed1,middle20,196,1,28.0,0.03571428571428571,0.06887755102040805,0.0005536886619634795
lfr_strong_seed1,middle20,376,1,28.0,0.03571428571428571,0.06887755102040805,0.000422071489794403
lfr_strong_seed1,middle20,230,1,38.0,0.02631578947368421,0.05124653739612173,0.0009310002057590505
lfr_strong_seed1,middle20,337,2,31.0,0.03225806451612903,0.06243496357960443,0.0005925633138024542
lfr_strong_seed1,middle20,528,2,34.0,0.029411764705882353,0.05709342560553643,0.0007303235828805153
lfr_strong_seed1,middle20,930,2,28.0,0.03571428571428571,0.06887755102040805,0.0007177267806713651
lfr_strong_seed1,middle20,343,2,37.0,0.02702702702702703,0.0525931336742147,0.00045738463270717254
lfr_strong_seed1,middle20,977,2,27.0,0.037037037037037035,0.07133058984910856,0.000661583461337085
lfr_strong_seed1,middle20,280,2,25.0,0.04,0.07679999999999998,0.0002199122848691784
lfr_strong_seed1,middle20,944,2,25.0,0.04,0.07679999999999998,0.00020109822315216028
lfr_strong_seed1,middle20,819,2,41.0,0.04878048780487805,0.09399167162403332,0.0012650787991065027
lfr_strong_seed1,middle20,421,2,20.0,0.05,0.09500000000000008,0.00031027819759636075
lfr_strong_seed1,middle20,548,6,31.0,0.03225806451612903,0.06243496357960443,0.0005646382116782942
lfr_strong_seed1,middle20,187,6,32.0,0.03125,0.060546875,0.000623166095309927
lfr_strong_seed1,middle20,189,6,29.0,0.034482758620689655,0.06658739595719365,0.0006421796203987194
lfr_strong_seed1,middle20,190,6,23.0,0.043478260869565216,0.08317580340264641,0.0008743371893452386
lfr_strong_seed1,middle20,391,6,22.0,0.045454545454545456,0.08677685950413205,0.000492510114702367
lfr_strong_seed1,middle20,33,6,22.0,0.045454545454545456,0.08677685950413205,0.00045332703241547764
lfr_strong_seed1,middle20,793,6,35.0,0.05714285714285714,0.1093877551020408,0.0016226672458035662
lfr_strong_seed1,middle20,624,6,19.0,0.05263157894736842,0.09972299168975085,0.0006999000661985703
lfr_strong_seed1,middle20,701,6,19.0,0.05263157894736842,0.09972299168975085,0.0005179893759480337
lfr_strong_seed1,middle20,732,7,30.0,0.03333333333333333,0.06444444444444453,0.0006653768052575524
lfr_strong_seed1,middle20,61,7,30.0,0.03333333333333333,0.06444444444444453,0.00041210172194321105
lfr_strong_seed1,middle20,39,7,29.0,0.034482758620689655,0.06658739595719365,0.0006484635902339228
lfr_strong_seed1,middle20,533,7,26.0,0.038461538461538464,0.07396449704142016,0.0006798265384696547
lfr_strong_seed1,middle20,56,7,25.0,0.04,0.07679999999999998,0.0011214946021066766
lfr_strong_seed1,middle20,254,7,22.0,0.045454545454545456,0.08677685950413205,0.000261808988059647
lfr_strong_seed1,middle20,976,7,21.0,0.047619047619047616,0.09070294784580502,0.00033714170465340665
lfr_strong_seed1,middle20,110,7,37.0,0.05405405405405406,0.10372534696859026,0.0014228984594382118
lfr_strong_seed1,middle20,505,7,38.0,0.05263157894736842,0.10110803324099737,0.0017082039444458747
lfr_strong_seed1,middle20,375,8,31.0,0.03225806451612903,0.06243496357960443,0.00027432551374961394
lfr_strong_seed1,middle20,848,8,32.0,0.03125,0.060546875,0.0004403050683323635
lfr_strong_seed1,middle20,171,8,36.0,0.027777777777777776,0.054012345679012475,0.0007189880278550379
lfr_strong_seed1,middle20,103,8,35.0,0.02857142857142857,0.05551020408163265,0.0003188951038948164
lfr_strong_seed1,middle20,452,8,25.0,0.04,0.07679999999999998,0.0002343005050627732
lfr_strong_seed1,middle20,860,8,25.0,0.04,0.07679999999999998,0.00018041811625700785
lfr_strong_seed1,middle20,899,8,24.0,0.041666666666666664,0.07986111111111094,0.00018152731044275132
lfr_strong_seed1,middle20,907,8,22.0,0.045454545454545456,0.08677685950413205,7.51397684338434e-05
lfr_strong_seed1,middle20,290,8,50.0,0.04,0.0776,0.001270656169233525
lfr_strong_seed1,middle20,647,9,32.0,0.03125,0.060546875,0.0009316151163346097
lfr_strong_seed1,middle20,247,9,31.0,0.03225806451612903,0.06243496357960443,0.00034382179529779443
lfr_strong_seed1,middle20,630,9,31.0,0.03225806451612903,0.06243496357960443,0.00022983617177581585
lfr_strong_seed1,middle20,268,9,32.0,0.03125,0.060546875,0.00040436530898877885
lfr_strong_seed1,middle20,297,9,30.0,0.03333333333333333,0.06444444444444453,0.00023301703335153645
lfr_strong_seed1,middle20,660,9,34.0,0.029411764705882353,0.05709342560553643,0.000756216402633356
lfr_strong_seed1,middle20,384,9,29.0,0.034482758620689655,0.06658739595719365,0.00029897874357921083
lfr_strong_seed1,middle20,565,9,36.0,0.027777777777777776,0.054012345679012475,0.0008373432373861058
lfr_strong_seed1,middle20,547,10,29.0,0.034482758620689655,0.06658739595719365,0.0006754839821575494
lfr_strong_seed1,middle20,228,10,29.0,0.034482758620689655,0.06658739595719365,0.0005277320728376164
lfr_strong_seed1,middle20,593,10,28.0,0.03571428571428571,0.06887755102040805,0.0005662100655483407
lfr_strong_seed1,middle20,19,10,28.0,0.03571428571428571,0.06887755102040805,0.0003127330464625292
lfr_strong_seed1,middle20,735,10,23.0,0.043478260869565216,0.08317580340264641,0.0005577842252336202
lfr_strong_seed1,middle20,481,10,21.0,0.047619047619047616,0.09070294784580502,0.00024321825436745856
lfr_strong_seed1,middle20,797,10,48.0,0.041666666666666664,0.08072916666666652,0.002103885511603118
lfr_strong_seed1,middle20,258,10,34.0,0.058823529411764705,0.11072664359861584,0.000850799829176544
lfr_strong_seed1,middle20,656,11,32.0,0.03125,0.060546875,0.00048352968080205114
lfr_strong_seed1,middle20,348,11,30.0,0.03333333333333333,0.06444444444444453,0.0002651997418582405
lfr_strong_seed1,middle20,310,11,30.0,0.03333333333333333,0.06444444444444453,0.00023083426667763285
lfr_strong_seed1,middle20,707,11,32.0,0.03125,0.060546875,0.0003200207137042619
lfr_strong_seed1,middle20,346,11,32.0,0.03125,0.060546875,0.00027138087239834724
lfr_strong_seed1,middle20,248,11,36.0,0.027777777777777776,0.054012345679012475,0.0004859817300064556
lfr_strong_seed1,middle20,722,11,28.0,0.03571428571428571,0.06887755102040805,0.0004960158052042736
lfr_strong_seed1,middle20,846,11,28.0,0.03571428571428571,0.06887755102040805,0.00040314900006350253
lfr_strong_seed1,bottom20,231,9,35.0,0.02857142857142857,0.05551020408163265,0.00045731744275886223
lfr_strong_seed1,bottom20,22,9,37.0,0.02702702702702703,0.0525931336742147,0.00047528169906436665
lfr_strong_seed1,bottom20,529,9,43.0,0.023255813953488372,0.045429962141698255,0.0010892867907463363
lfr_strong_seed1,bottom20,398,9,28.0,0.0,0.0,9.15742006654171e-05
lfr_strong_seed1,bottom20,334,9,28.0,0.03571428571428571,0.06887755102040805,0.0005935959164285814
lfr_strong_seed1,bottom20,316,9,27.0,0.0,0.0,7.122692537683877e-05
lfr_strong_seed1,bottom20,111,9,27.0,0.037037037037037035,0.07133058984910856,0.0002389436021475312
lfr_strong_seed1,bottom20,777,9,26.0,0.038461538461538464,0.07396449704142016,0.00014831607564525065
lfr_strong_seed1,bottom20,785,9,26.0,0.038461538461538464,0.07396449704142016,0.0001501887757330335
lfr_strong_seed1,bottom20,478,9,23.0,0.0,0.0,3.9814098445271346e-05
lfr_strong_seed1,bottom20,752,9,26.0,0.038461538461538464,0.07396449704142016,0.00016736149552081756
lfr_strong_seed1,bottom20,423,9,21.0,0.0,0.0,3.89453950589482e-05
lfr_strong_seed1,bottom20,710,9,25.0,0.04,0.07679999999999998,0.00016047018096635547
lfr_strong_seed1,bottom20,806,9,25.0,0.04,0.07679999999999998,0.00016162970803977852
lfr_strong_seed1,bottom20,226,9,25.0,0.04,0.07679999999999998,0.00039165363101620814
lfr_strong_seed1,bottom20,855,9,24.0,0.041666666666666664,0.07986111111111094,0.0002704417511348384
lfr_strong_seed1,bottom20,786,9,24.0,0.041666666666666664,0.07986111111111094,0.000733235125353952
lfr_strong_seed1,bottom20,538,9,50.0,0.04,0.07679999999999998,0.0010255314958954364
lfr_strong_seed1,bottom20,278,9,22.0,0.045454545454545456,0.08677685950413205,0.00016610173744996453
lfr_strong_seed1,bottom20,553,9,55.0,0.03636363636363636,0.07074380165289251,0.0010126674137255303
lfr_strong_seed1,bottom20,413,9,48.0,0.041666666666666664,0.08072916666666652,0.00107951081809522
lfr_strong_seed1,bottom20,583,9,43.0,0.046511627906976744,0.08977825851811783,0.0008101768906891346
lfr_strong_seed1,bottom20,302,9,43.0,0.046511627906976744,0.08977825851811783,0.0008505992419933125
lfr_strong_seed1,bottom20,646,9,43.0,0.046511627906976744,0.08977825851811783,0.0009427870757904618
lfr_strong_seed1,bottom20,955,9,47.0,0.0425531914893617,0.0823902218198278,0.001631238126454113
lfr_strong_seed1,bottom20,515,9,41.0,0.04878048780487805,0.09399167162403332,0.0010772135147149935
lfr_strong_seed1,bottom20,591,9,42.0,0.047619047619047616,0.09183673469387765,0.0013576229372719666
lfr_strong_seed1,bottom20,324,9,37.0,0.05405405405405406,0.10372534696859026,0.0006288809571238196
lfr_strong_seed1,bottom20,599,9,38.0,0.05263157894736842,0.09972299168975085,0.0010924969030444646
lfr_strong_seed1,bottom20,573,9,36.0,0.05555555555555555,0.10648148148148151,0.00046163785571842357
lfr_strong_seed1,bottom20,465,9,21.0,0.047619047619047616,0.09070294784580502,0.00046080227056035804
lfr_strong_seed1,bottom20,650,9,39.0,0.05128205128205128,0.09861932938856022,0.0014750411205918482
lfr_strong_seed1,bottom20,961,9,36.0,0.05555555555555555,0.10648148148148151,0.0010428711530621085
lfr_strong_seed1,bottom20,911,9,34.0,0.058823529411764705,0.11072664359861584,0.001270417508131095
lfr_strong_seed1,bottom20,74,9,33.0,0.06060606060606061,0.11570247933884292,0.0006196849526959582
lfr_strong_seed1,bottom20,694,9,33.0,0.06060606060606061,0.11570247933884292,0.0007018766843704198
lfr_strong_seed1,bottom20,162,9,32.0,0.0625,0.119140625,0.0004746895859121865
lfr_strong_seed1,bottom20,438,9,32.0,0.0625,0.119140625,0.0005976854562729807
lfr_strong_seed1,bottom20,114,9,32.0,0.0625,0.119140625,0.0007075576082358416
lfr_strong_seed1,bottom20,534,9,32.0,0.0625,0.119140625,0.001294270747497447
lfr_strong_seed1,bottom20,261,9,31.0,0.06451612903225806,0.12278876170655584,0.0007639872898303942
lfr_strong_seed1,bottom20,132,9,31.0,0.06451612903225806,0.12278876170655584,0.0013266751808308599
lfr_strong_seed1,bottom20,232,9,30.0,0.06666666666666667,0.1266666666666666,0.0007965823233418202
lfr_strong_seed1,bottom20,50,9,63.0,0.047619047619047616,0.09221466364323516,0.0015034215094514103
lfr_strong_seed1,bottom20,872,9,57.0,0.05263157894736842,0.10095413973530332,0.0016564825263716404
lfr_strong_seed1,bottom20,305,9,29.0,0.06896551724137931,0.13079667063020217,0.0008654194227983683
lfr_strong_seed1,bottom20,919,9,64.0,0.046875,0.0908203125,0.002011980207185531
lfr_strong_seed1,bottom20,753,9,66.0,0.045454545454545456,0.08815426997245168,0.002021865554512849
lfr_strong_seed1,bottom20,697,9,53.0,0.05660377358490566,0.10893556425774298,0.0018433059186910513
lfr_strong_seed1,bottom20,645,9,28.0,0.07142857142857142,0.13520408163265307,0.00037217183376905534
lfr_strong_seed1,bottom20,312,9,28.0,0.07142857142857142,0.13520408163265307,0.00038487795583543044
lfr_strong_seed1,bottom20,161,9,28.0,0.07142857142857142,0.13520408163265307,0.0004009982196088722
lfr_strong_seed1,bottom20,18,9,64.0,0.046875,0.0908203125,0.002678137227073902
lfr_strong_seed1,bottom20,277,9,47.0,0.06382978723404255,0.12222725215029417,0.0012462535071633978
lfr_strong_seed1,bottom20,690,9,47.0,0.06382978723404255,0.12222725215029417,0.0012569195419891766
lfr_strong_seed1,bottom20,740,9,52.0,0.057692307692307696,0.11020710059171601,0.002751446132803185
lfr_strong_seed1,bottom20,981,9,27.0,0.07407407407407407,0.13991769547325095,0.00045343883756223465
lfr_strong_seed1,bottom20,625,9,27.0,0.07407407407407407,0.13991769547325095,0.0005688892061903905
lfr_strong_seed1,bottom20,601,9,42.0,0.07142857142857142,0.13605442176870752,0.0012853247707013547
lfr_strong_seed1,bottom20,242,9,41.0,0.07317073170731707,0.13920285544318856,0.0009179752518023318
lfr_strong_seed1,bottom20,407,9,45.0,0.06666666666666667,0.1274074074074073,0.0024021941057251776
lfr_strong_seed1,bottom20,581,9,42.0,0.07142857142857142,0.13605442176870752,0.001712301476109257
lfr_strong_seed1,bottom20,778,9,26.0,0.07692307692307693,0.14201183431952646,0.00033622316485270356
lfr_strong_seed1,bottom20,709,9,26.0,0.07692307692307693,0.14201183431952646,0.00043028993208083107
lfr_strong_seed1,bottom20,303,9,26.0,0.07692307692307693,0.14497041420118328,0.0007933936960776745
lfr_strong_seed1,bottom20,604,9,26.0,0.07692307692307693,0.14497041420118328,0.0011715521495595203
lfr_strong_seed1,bottom20,879,9,25.0,0.08,0.1472,0.00039400817026499335
lfr_strong_seed1,bottom20,252,9,25.0,0.08,0.15039999999999998,0.0006583648850139719
lfr_strong_seed1,bottom20,545,9,36.0,0.08333333333333333,0.15740740740740755,0.0016119288156334823
lfr_strong_seed1,bottom20,566,9,35.0,0.08571428571428572,0.16163265306122454,0.0010870228627050576
lfr_strong_seed1,bottom20,883,9,25.0,0.08,0.15039999999999998,0.0010266982385948725
lfr_strong_seed1,bottom20,603,9,34.0,0.08823529411764706,0.16608996539792398,0.0005986953190000019
lfr_strong_seed1,bottom20,576,9,34.0,0.08823529411764706,0.16435986159169558,0.0010816039334186395
lfr_strong_seed1,bottom20,259,9,34.0,0.08823529411764706,0.16608996539792398,0.0013275828660471178
lfr_strong_seed1,bottom20,216,9,68.0,0.058823529411764705,0.11332179930795849,0.002874544498646656
lfr_strong_seed1,bottom20,589,9,70.0,0.05714285714285714,0.10979591836734692,0.003133398758697583
lfr_strong_seed1,bottom20,853,9,61.0,0.06557377049180328,0.12577264176296687,0.003093250679597351
lfr_strong_seed1,bottom20,607,9,33.0,0.09090909090909091,0.1707988980716254,0.001508581919749347
