network,pool,agent_idx,lfr_community,degree,external_ratio,participation,betweenness
lfr_mu02_seed1,middle20,209,8,101.0,0.019801980198019802,0.0390157827663955,0.007287480228671478
lfr_mu02_seed1,middle20,970,0,32.0,0.03125,0.060546875,0.0011993559194318781
lfr_mu02_seed1,middle20,226,0,33.0,0.030303030303030304,0.058769513314967714,0.0017618591779116938
lfr_mu02_seed1,middle20,335,0,36.0,0.027777777777777776,0.054012345679012475,0.0007355898651065776
lfr_mu02_seed1,middle20,252,0,29.0,0.034482758620689655,0.06658739595719365,0.002820647267052505
lfr_mu02_seed1,middle20,0,0,40.0,0.025,0.04875000000000007,0.0011465151874711008
lfr_mu02_seed1,middle20,683,0,27.0,0.037037037037037035,0.07133058984910856,0.0002820190851764088
lfr_mu02_seed1,middle20,782,0,34.0,0.029411764705882353,0.05709342560553643,0.003834071209211583
lfr_mu02_seed1,middle20,688,0,28.0,0.03571428571428571,0.06887755102040805,0.0031495381677122012
lfr_mu02_seed1,middle20,622,0,25.0,0.04,0.07679999999999998,0.000868033434343981
lfr_mu02_seed1,middle20,838,1,31.0,0.03225806451612903,0.06243496357960443,0.0010251937549781824
lfr_mu02_seed1,middle20,57,1,31.0,0.03225806451612903,0.06243496357960443,0.0007524105170270206
lfr_mu02_seed1,middle20,341,1,30.0,0.03333333333333333,0.06444444444444453,0.000828265897938707
lfr_mu02_seed1,middle20,1,1,33.0,0.030303030303030304,0.058769513314967714,0.0012559780186374707
lfr_mu02_seed1,middle20,298,1,31.0,0.03225806451612903,0.06243496357960443,0.0019436652920666467
lfr_mu02_seed1,middle20,887,1,34.0,0.029411764705882353,0.05709342560553643,0.0010534951741163947
lfr_mu02_seed1,middle20,843,1,29.0,0.034482758620689655,0.06658739595719365,0.001195088997681631
lfr_mu02_seed1,middle20,397,1,30.0,0.03333333333333333,0.06444444444444453,0.0019782128108439007
lfr_mu02_seed1,middle20,314,1,34.0,0.029411764705882353,0.05709342560553643,0.0012722086257343018
lfr_mu02_seed1,middle20,696,2,31.0,0.03225806451612903,0.06243496357960443,0.0007315278986330711
lfr_mu02_seed1,middle20,690,2,30.0,0.03333333333333333,0.06444444444444453,0.000906999227953194
lfr_mu02_seed1,middle20,474,2,31.0,0.03225806451612903,0.06243496357960443,0.0006268386802443361
lfr_mu02_seed1,middle20,243,2,30.0,0.03333333333333333,0.06444444444444453,0.0008097118072160691
lfr_mu02_seed1,middle20,7,2,31.0,0.03225806451612903,0.06243496357960443,0.0015483378270488499
lfr_mu02_seed1,middle20,725,2,32.0,0.03125,0.060546875,0.000825207165361281
lfr_mu02_seed1,middle20,261,2,32.0,0.03125,0.060546875,0.0006667507162454708
lfr_mu02_seed1,middle20,531,2,33.0,0.030303030303030304,0.058769513314967714,0.0016737002432230862
lfr_mu02_seed1,middle20,540,2,29.0,0.034482758620689655,0.06658739595719365,0.0013844607754172219
lfr_mu02_seed1,middle20,180,3,32.0,0.03125,0.060546875,0.0010232156420022912
lfr_mu02_seed1,middle20,620,3,32.0,0.03125,0.060546875,0.0015339678789343559
lfr_mu02_seed1,middle20,323,3,30.0,0.03333333333333333,0.06444444444444453,0.0004757779977140608
lfr_mu02_seed1,middle20,80,3,32.0,0.03125,0.060546875,0.001638321813520125
lfr_mu02_seed1,middle20,872,3,29.0,0.034482758620689655,0.06658739595719365,0.0009993287378396562
lfr_mu02_seed1,middle20,406,3,29.0,0.034482758620689655,0.06658739595719365,0.0004933977126790766
lfr_mu02_seed1,middle20,645,3,36.0,0.027777777777777776,0.054012345679012475,0.0011909788459271407
lfr_mu02_seed1,middle20,262,3,29.0,0.034482758620689655,0.06658739595719365,0.0019730879356651284
lfr_mu02_seed1,middle20,299,3,37.0,0.02702702702702703,0.0525931336742147,0.0009316335993319729
lfr_mu02_seed1,middle20,624,4,31.0,0.03225806451612903,0.06243496357960443,0.0007416642191404503
lfr_mu02_seed1,middle20,281,4,31.0,0.03225806451612903,0.06243496357960443,0.0014089060759879225
lfr_mu02_seed1,middle20,927,4,32.0,0.03125,0.060546875,0.0011008451912001285
lfr_mu02_seed1,middle20,382,4,30.0,0.03333333333333333,0.06444444444444453,0.001494837662466302
lfr_mu02_seed1,middle20,315,4,32.0,0.03125,0.060546875,0.0016222076716928893
lfr_mu02_seed1,middle20,790,4,30.0,0.03333333333333333,0.06444444444444453,0.0020404417916152144
lfr_mu02_seed1,middle20,104,4,34.0,0.029411764705882353,0.05709342560553643,0.001511892992761823
lfr_mu02_seed1,middle20,538,4,34.0,0.029411764705882353,0.05709342560553643,0.0015188607499240024
lfr_mu02_seed1,middle20,38,4,35.0,0.02857142857142857,0.05551020408163265,0.0008899941835541153
lfr_mu02_seed1,middle20,456,5,29.0,0.034482758620689655,0.06658739595719365,0.001077482556021319
lfr_mu02_seed1,middle20,550,5,34.0,0.029411764705882353,0.05709342560553643,0.001145621273115585
lfr_mu02_seed1,middle20,565,5,27.0,0.037037037037037035,0.07133058984910856,0.0010574014021084274
lfr_mu02_seed1,middle20,685,5,26.0,0.038461538461538464,0.07396449704142016,0.0009962857473095202
lfr_mu02_seed1,middle20,963,5,26.0,0.038461538461538464,0.07396449704142016,0.0006135638524509821
lfr_mu02_seed1,middle20,488,5,40.0,0.025,0.04875000000000007,0.003786561602468262
lfr_mu02_seed1,middle20,591,5,23.0,0.043478260869565216,0.08317580340264641,0.0010678848242369186
lfr_mu02_seed1,middle20,216,5,23.0,0.043478260869565216,0.08317580340264641,0.0006127932681873237
lfr_mu02_seed1,middle20,511,5,22.0,0.045454545454545456,0.08677685950413205,0.0016773274793677412
lfr_mu02_seed1,middle20,416,7,30.0,0.03333333333333333,0.06444444444444453,0.0006766370770751006
lfr_mu02_seed1,middle20,985,7,33.0,0.030303030303030304,0.058769513314967714,0.0007542355708184908
lfr_mu02_seed1,middle20,716,7,32.0,0.03125,0.060546875,0.00039487102479863963
lfr_mu02_seed1,middle20,342,7,32.0,0.03125,0.060546875,0.0002979122211654927
lfr_mu02_seed1,middle20,167,7,33.0,0.030303030303030304,0.058769513314967714,0.0004519355758206653
lfr_mu02_seed1,middle20,905,7,33.0,0.030303030303030304,0.058769513314967714,0.00033171295666451574
lfr_mu02_seed1,middle20,424,7,35.0,0.02857142857142857,0.05551020408163265,0.0007367825191287177
lfr_mu02_seed1,middle20,394,7,29.0,0.034482758620689655,0.06658739595719365,0.00023043269251402142
lfr_mu02_seed1,middle20,814,9,33.0,0.030303030303030304,0.058769513314967714,0.0023951005546306667
lfr_mu02_seed1,middle20,640,9,34.0,0.029411764705882353,0.05709342560553643,0.002322833513331482
lfr_mu02_seed1,middle20,762,9,28.0,0.03571428571428571,0.06887755102040805,0.0015906204292692803
lfr_mu02_seed1,middle20,636,9,28.0,0.03571428571428571,0.06887755102040805,0.001839193129453652
lfr_mu02_seed1,middle20,579,9,27.0,0.037037037037037035,0.07133058984910856,0.0013860221845284923
lfr_mu02_seed1,middle20,463,9,27.0,0.037037037037037035,0.07133058984910856,0.0007118539683690209
lfr_mu02_seed1,middle20,756,9,34.0,0.029411764705882353,0.05709342560553643,0.003145399430916804
lfr_mu02_seed1,middle20,820,9,36.0,0.027777777777777776,0.054012345679012475,0.0026527832758689454
lfr_mu02_seed1,middle20,991,11,33.0,0.030303030303030304,0.058769513314967714,0.0007961291297169288
lfr_mu02_seed1,middle20,37,11,29.0,0.034482758620689655,0.06658739595719365,0.001000241860463151
lfr_mu02_seed1,middle20,869,11,34.0,0.029411764705882353,0.05709342560553643,0.0009745409266274209
lfr_mu02_seed1,middle20,747,11,34.0,0.029411764705882353,0.05709342560553643,0.0008792817675056432
lfr_mu02_seed1,middle20,886,11,29.0,0.034482758620689655,0.06658739595719365,0.0014254762593959732
lfr_mu02_seed1,middle20,375,11,29.0,0.034482758620689655,0.06658739595719365,0.0020626403257654967
lfr_mu02_seed1,middle20,277,11,35.0,0.02857142857142857,0.05551020408163265,0.0018103295402648485
lfr_mu02_seed1,middle20,673,11,27.0,0.037037037037037035,0.07133058984910856,0.001050666078831759
lfr_mu02_seed1,bottom20,739,12,34.0,0.029411764705882353,0.05709342560553643,0.0008299782668503075
lfr_mu02_seed1,bottom20,100,12,36.0,0.027777777777777776,0.054012345679012475,0.0009791572375840506
lfr_mu02_seed1,bottom20,823,12,39.0,0.02564102564102564,0.04996712689020377,0.001027447105092277
lfr_mu02_seed1,bottom20,566,12,42.0,0.023809523809523808,0.046485260770975145,0.0008919866914608597
lfr_mu02_seed1,bottom20,340,12,43.0,0.023255813953488372,0.045429962141698255,0.0008307475189153171
lfr_mu02_seed1,bottom20,659,12,36.0,0.027777777777777776,0.054012345679012475,0.0012349287406357482
lfr_mu02_seed1,bottom20,282,12,37.0,0.02702702702702703,0.0525931336742147,0.0012400066910980062
lfr_mu02_seed1,bottom20,271,12,46.0,0.021739130434782608,0.04253308128544431,0.0007360567923891798
lfr_mu02_seed1,bottom20,421,12,45.0,0.022222222222222223,0.04345679012345682,0.0008655310486915211
lfr_mu02_seed1,bottom20,651,12,42.0,0.023809523809523808,0.046485260770975145,0.001160325106445185
lfr_mu02_seed1,bottom20,947,12,34.0,0.029411764705882353,0.05709342560553643,0.0013647230319146241
lfr_mu02_seed1,bottom20,96,12,43.0,0.023255813953488372,0.045429962141698255,0.0011352032735013422
lfr_mu02_seed1,bottom20,208,12,37.0,0.02702702702702703,0.0525931336742147,0.0014483015587316063
lfr_mu02_seed1,bottom20,300,12,45.0,0.022222222222222223,0.04345679012345682,0.0010878443559943437
lfr_mu02_seed1,bottom20,774,12,44.0,0.022727272727272728,0.044421487603305776,0.0012541947396099871
lfr_mu02_seed1,bottom20,467,12,37.0,0.02702702702702703,0.0525931336742147,0.0018751723260963381
lfr_mu02_seed1,bottom20,249,12,36.0,0.027777777777777776,0.054012345679012475,0.001940808864517005
lfr_mu02_seed1,bottom20,605,12,37.0,0.02702702702702703,0.0525931336742147,0.0021090818080236333
lfr_mu02_seed1,bottom20,724,12,33.0,0.030303030303030304,0.058769513314967714,0.0017446323551605339
lfr_mu02_seed1,bottom20,966,12,31.0,0.03225806451612903,0.06243496357960443,0.0005471373761463626
lfr_mu02_seed1,bottom20,641,12,34.0,0.0,0.0,0.00010339895686663367
lfr_mu02_seed1,bottom20,618,12,34.0,0.0,0.0,0.00010423132208475997
lfr_mu02_seed1,bottom20,141,12,34.0,0.0,0.0,0.00011309361133601294
lfr_mu02_seed1,bottom20,613,12,34.0,0.0,0.0,0.00014323131507743898
lfr_mu02_seed1,bottom20,172,12,32.0,0.03125,0.060546875,0.0017013554282344623
lfr_mu02_seed1,bottom20,831,12,33.0,0.0,0.0,7.336909082199598e-05
lfr_mu02_seed1,bottom20,87,12,50.0,0.02,0.039200000000000124,0.0020687389373430206
lfr_mu02_seed1,bottom20,599,12,32.0,0.03125,0.060546875,0.0018716596895645059
lfr_mu02_seed1,bottom20,897,12,32.0,0.0,0.0,5.3366451013198804e-05
lfr_mu02_seed1,bottom20,834,12,36.0,0.0,0.0,8.41080911051584e-05
lfr_mu02_seed1,bottom20,269,12,36.0,0.0,0.0,0.00010128855474907656
lfr_mu02_seed1,bottom20,580,12,51.0,0.0196078431372549,0.03844675124951946,0.0023321708103847616
lfr_mu02_seed1,bottom20,385,12,31.0,0.0,0.0,5.5358804321026165e-05
lfr_mu02_seed1,bottom20,150,12,31.0,0.0,0.0,6.500940868856715e-05
lfr_mu02_seed1,bottom20,465,12,30.0,0.03333333333333333,0.06444444444444453,0.0011400912805662564
lfr_mu02_seed1,bottom20,481,12,30.0,0.0,0.0,2.7614714733266912e-05
lfr_mu02_seed1,bottom20,654,12,30.0,0.0,0.0,7.28267472427175e-05
lfr_mu02_seed1,bottom20,720,12,30.0,0.0,0.0,7.752515744440222e-05
lfr_mu02_seed1,bottom20,287,12,29.0,0.0,0.0,2.2639073704596694e-05
lfr_mu02_seed1,bottom20,604,12,39.0,0.0,0.0,0.00013248660843979124
lfr_mu02_seed1,bottom20,884,12,28.0,0.0,0.0,3.9157954558230716e-05
lfr_mu02_seed1,bottom20,275,12,28.0,0.0,0.0,5.6712920073844846e-05
lfr_mu02_seed1,bottom20,354,12,28.0,0.0,0.0,5.947136619174495e-05
lfr_mu02_seed1,bottom20,85,12,41.0,0.0,0.0,0.00015274996038069482
lfr_mu02_seed1,bottom20,593,12,41.0,0.0,0.0,0.000170255966586372
lfr_mu02_seed1,bottom20,945,12,57.0,0.017543859649122806,0.03447214527546949,0.0022836708152931384
lfr_mu02_seed1,bottom20,356,12,26.0,0.0,0.0,5.162112932904688e-05
lfr_mu02_seed1,bottom20,157,12,26.0,0.0,0.0,3.453351811281074e-05
lfr_mu02_seed1,bottom20,383,12,26.0,0.0,0.0,3.0969166170322735e-05
lfr_mu02_seed1,bottom20,128,12,42.0,0.0,0.0,0.00016539995824162604
lfr_mu02_seed1,bottom20,99,12,61.0,0.01639344262295082,0.03224939532383764,0.0010915766877548935
lfr_mu02_seed1,bottom20,954,12,27.0,0.037037037037037035,0.07133058984910856,0.0005151883419763459
lfr_mu02_seed1,bottom20,393,12,24.0,0.0,0.0,2.3246094791022546e-05
lfr_mu02_seed1,bottom20,892,12,24.0,0.0,0.0,1.6068136316953357e-05
lfr_mu02_seed1,bottom20,131,12,62.0,0.016129032258064516,0.031737773152965554,0.0012930389039607223
lfr_mu02_seed1,bottom20,64,12,45.0,0.0,0.0,0.00019138288511465665
lfr_mu02_seed1,bottom20,321,12,27.0,0.037037037037037035,0.07133058984910856,0.0012673027679811527
lfr_mu02_seed1,bottom20,974,12,26.0,0.038461538461538464,0.07396449704142016,0.0006835473656391429
lfr_mu02_seed1,bottom20,934,12,59.0,0.01694915254237288,0.033323757540936416,0.003144973571142488
lfr_mu02_seed1,bottom20,857,12,26.0,0.038461538461538464,0.07396449704142016,0.0009063590148840378
lfr_mu02_seed1,bottom20,268,12,26.0,0.038461538461538464,0.07396449704142016,0.0009713059241932053
lfr_mu02_seed1,bottom20,638,12,68.0,0.014705882352941176,0.028979238754325065,0.0011387576496541102
lfr_mu02_seed1,bottom20,713,12,66.0,0.015151515151515152,0.029843893480257178,0.0023079880377118475
lfr_mu02_seed1,bottom20,661,12,67.0,0.014925373134328358,0.029405212742259046,0.002052250363524838
lfr_mu02_seed1,bottom20,610,12,66.0,0.015151515151515152,0.029843893480257178,0.002648026437317498
lfr_mu02_seed1,bottom20,901,12,69.0,0.014492753623188406,0.02856542743121193,0.0015829461179356476
lfr_mu02_seed1,bottom20,86,12,69.0,0.014492753623188406,0.02856542743121193,0.0017175060365979943
lfr_mu02_seed1,bottom20,871,12,23.0,0.043478260869565216,0.08317580340264641,0.0005068683283036597
lfr_mu02_seed1,bottom20,302,12,23.0,0.043478260869565216,0.08317580340264641,0.0008160835546301026
lfr_mu02_seed1,bottom20,596,12,46.0,0.043478260869565216,0.0841209829867674,0.0020069181847461714
lfr_mu02_seed1,bottom20,434,12,61.0,0.03278688524590164,0.06396130072561146,0.0024301678167873487
lfr_mu02_seed1,bottom20,798,12,53.0,0.03773584905660377,0.07333570665717337,0.0029408648393419775
lfr_mu02_seed1,bottom20,797,12,38.0,0.05263157894736842,0.10110803324099737,0.0017218920167804918
lfr_mu02_seed1,bottom20,436,12,36.0,0.05555555555555555,0.10648148148148151,0.0012452189748495184
lfr_mu02_seed1,bottom20,146,12,43.0,0.046511627906976744,0.08977825851811783,0.003379035998233558
lfr_mu02_seed1,bottom20,582,12,37.0,0.05405405405405406,0.1022644265887509,0.002411946535084092
lfr_mu02_seed1,bottom20,730,12,38.0,0.05263157894736842,0.10110803324099737,0.0025618191872708853
lfr_mu02_seed1,bottom20,418,12,42.0,0.047619047619047616,0.09183673469387765,0.0039645101029727944
lfr_mu02_seed1,bottom20,915,12,33.0,0.06060606060606061,0.11570247933884292,0.0010865392588303453
lfr_mu02_seed1,bottom20,102,12,60.0,0.03333333333333333,0.06500000000000006,0.004233506771480439
lfr_mu02_seed1,bottom20,738,12,36.0,0.05555555555555555,0.10648148148148151,0.0037836202592381823
lfr_mu02_seed1,bottom20,387,12,32.0,0.0625,0.119140625,0.0017093770539283145
lfr_mu02_seed1,bottom20,295,12,33.0,0.06060606060606061,0.11570247933884292,0.0029351472272828613
