network,pool,agent_idx,lfr_community,degree,external_ratio,participation,betweenness
lfr_mu02_seed4,bottom20,375,10,42.0,0.023809523809523808,0.046485260770975145,0.0014270242809928213
lfr_mu02_seed4,bottom20,791,10,36.0,0.027777777777777776,0.054012345679012475,0.0017355646462233704
lfr_mu02_seed4,bottom20,867,10,45.0,0.022222222222222223,0.04345679012345682,0.0013087390438104329
lfr_mu02_seed4,bottom20,882,10,40.0,0.025,0.04875000000000007,0.0017217186659843192
lfr_mu02_seed4,bottom20,299,10,33.0,0.030303030303030304,0.058769513314967714,0.0015123844457772654
lfr_mu02_seed4,bottom20,640,10,32.0,0.03125,0.060546875,0.0011833833116402029
lfr_mu02_seed4,bottom20,539,10,32.0,0.0,0.0,0.00019990769912888394
lfr_mu02_seed4,bottom20,584,10,32.0,0.0,0.0,0.00023692222289731422
lfr_mu02_seed4,bottom20,281,10,33.0,0.030303030303030304,0.058769513314967714,0.003366192321258222
lfr_mu02_seed4,bottom20,676,10,30.0,0.03333333333333333,0.06444444444444453,0.0013917216578231083
lfr_mu02_seed4,bottom20,822,10,30.0,0.0,0.0,0.0002174185359385762
lfr_mu02_seed4,bottom20,176,10,29.0,0.034482758620689655,0.06658739595719365,0.0009099561839498002
lfr_mu02_seed4,bottom20,60,10,29.0,0.0,0.0,0.00017462741475320382
lfr_mu02_seed4,bottom20,274,10,29.0,0.034482758620689655,0.06658739595719365,0.0009598504523506281
lfr_mu02_seed4,bottom20,805,10,28.0,0.0,0.0,0.00013864805909084277
lfr_mu02_seed4,bottom20,788,10,28.0,0.0,0.0,0.00014252495810519974
lfr_mu02_seed4,bottom20,613,10,27.0,0.0,0.0,0.00013754789180651803
lfr_mu02_seed4,bottom20,670,10,28.0,0.03571428571428571,0.06887755102040805,0.000852291354344027
lfr_mu02_seed4,bottom20,79,10,26.0,0.0,0.0,0.00014027656119174452
lfr_mu02_seed4,bottom20,531,10,26.0,0.0,0.0,0.00015112966006949614
lfr_mu02_seed4,bottom20,22,10,33.0,0.030303030303030304,0.058769513314967714,0.004705201022651517
lfr_mu02_seed4,bottom20,804,10,25.0,0.0,0.0,0.00013369459778999937
lfr_mu02_seed4,bottom20,72,10,25.0,0.0,0.0,0.00015187387024959378
lfr_mu02_seed4,bottom20,66,10,27.0,0.037037037037037035,0.07133058984910856,0.0008688589823202619
lfr_mu02_seed4,bottom20,300,11,41.0,0.024390243902439025,0.04759071980963725,0.0013412641707210898
lfr_mu02_seed4,bottom20,453,11,34.0,0.029411764705882353,0.05709342560553643,0.0015416058505303132
lfr_mu02_seed4,bottom20,186,11,40.0,0.025,0.04875000000000007,0.0020556378162187167
lfr_mu02_seed4,bottom20,70,11,44.0,0.022727272727272728,0.044421487603305776,0.0018009558274678095
lfr_mu02_seed4,bottom20,34,11,33.0,0.030303030303030304,0.058769513314967714,0.0018331920740023106
lfr_mu02_seed4,bottom20,980,11,33.0,0.030303030303030304,0.058769513314967714,0.0019153201427112628
lfr_mu02_seed4,bottom20,36,11,31.0,0.03225806451612903,0.06243496357960443,0.0010799453862826401
lfr_mu02_seed4,bottom20,775,11,32.0,0.03125,0.060546875,0.0019369783765277925
lfr_mu02_seed4,bottom20,23,11,35.0,0.0,0.0,0.0002747135136782419
lfr_mu02_seed4,bottom20,999,11,48.0,0.020833333333333332,0.04079861111111116,0.0027416572408852343
lfr_mu02_seed4,bottom20,553,11,48.0,0.020833333333333332,0.04079861111111116,0.002767309307255274
lfr_mu02_seed4,bottom20,75,11,31.0,0.0,0.0,0.00023683453944551587
lfr_mu02_seed4,bottom20,89,11,30.0,0.0,0.0,0.00014246224354761458
lfr_mu02_seed4,bottom20,524,11,30.0,0.0,0.0,0.0001500997895097925
lfr_mu02_seed4,bottom20,521,11,30.0,0.0,0.0,0.00021012524264512946
lfr_mu02_seed4,bottom20,986,11,48.0,0.020833333333333332,0.04079861111111116,0.0034051784384435554
lfr_mu02_seed4,bottom20,772,11,29.0,0.034482758620689655,0.06658739595719365,0.0010093194388232462
lfr_mu02_seed4,bottom20,303,11,29.0,0.034482758620689655,0.06658739595719365,0.0011257080289930517
lfr_mu02_seed4,bottom20,54,11,29.0,0.034482758620689655,0.06658739595719365,0.0014999298428453993
lfr_mu02_seed4,bottom20,245,11,30.0,0.03333333333333333,0.06444444444444453,0.002290992583893635
lfr_mu02_seed4,bottom20,196,11,26.0,0.0,0.0,4.77081861781754e-05
lfr_mu02_seed4,bottom20,993,11,26.0,0.0,0.0,5.051372342943976e-05
lfr_mu02_seed4,bottom20,872,11,26.0,0.0,0.0,6.356313621221441e-05
lfr_mu02_seed4,bottom20,50,11,26.0,0.0,0.0,8.886632513547955e-05
lfr_mu02_seed4,bottom20,947,12,39.0,0.02564102564102564,0.04996712689020377,0.0017712170045145437
lfr_mu02_seed4,bottom20,703,12,33.0,0.030303030303030304,0.058769513314967714,0.001993921112209442
lfr_mu02_seed4,bottom20,755,12,42.0,0.023809523809523808,0.046485260770975145,0.0025411624897300105
lfr_mu02_seed4,bottom20,32,12,41.0,0.024390243902439025,0.04759071980963725,0.0026971090467543843
lfr_mu02_seed4,bottom20,350,12,35.0,0.02857142857142857,0.05551020408163265,0.002976289906802348
lfr_mu02_seed4,bottom20,470,12,48.0,0.020833333333333332,0.04079861111111116,0.0022866304113853516
lfr_mu02_seed4,bottom20,546,12,37.0,0.02702702702702703,0.0525931336742147,0.003152185561963523
lfr_mu02_seed4,bottom20,201,12,44.0,0.022727272727272728,0.044421487603305776,0.0028977932989431034
lfr_mu02_seed4,bottom20,723,12,32.0,0.03125,0.060546875,0.00200003634888698
lfr_mu02_seed4,bottom20,920,12,31.0,0.03225806451612903,0.06243496357960443,0.0015390447393400374
lfr_mu02_seed4,bottom20,55,12,34.0,0.029411764705882353,0.05709342560553643,0.0036888435960827745
lfr_mu02_seed4,bottom20,814,12,31.0,0.0,0.0,0.00027959246500680927
lfr_mu02_seed4,bottom20,599,12,29.0,0.0,0.0,0.00016144461788680984
lfr_mu02_seed4,bottom20,283,12,30.0,0.03333333333333333,0.06444444444444453,0.0016838709359853485
lfr_mu02_seed4,bottom20,771,12,29.0,0.0,0.0,0.00021681584274826755
lfr_mu02_seed4,bottom20,590,12,29.0,0.0,0.0,0.00023309850569140062
lfr_mu02_seed4,bottom20,185,12,38.0,0.02631578947368421,0.05124653739612173,0.004503146494395957
lfr_mu02_seed4,bottom20,838,12,38.0,0.02631578947368421,0.05124653739612173,0.0047830535463048544
lfr_mu02_seed4,bottom20,761,12,29.0,0.034482758620689655,0.06658739595719365,0.001354556402790243
lfr_mu02_seed4,bottom20,179,12,27.0,0.0,0.0,7.32079647465346e-05
lfr_mu02_seed4,bottom20,434,12,26.0,0.0,0.0,0.00013647365095326858
lfr_mu02_seed4,bottom20,588,12,25.0,0.0,0.0,8.695355695671849e-05
lfr_mu02_seed4,bottom20,617,12,25.0,0.0,0.0,8.797385281142527e-05
lfr_mu02_seed4,middle20,837,0,31.0,0.03225806451612903,0.06243496357960443,0.0011744086985772777
lfr_mu02_seed4,middle20,371,0,31.0,0.03225806451612903,0.06243496357960443,0.0008094854021559495
lfr_mu02_seed4,middle20,123,0,32.0,0.03125,0.060546875,0.0011173071424535426
lfr_mu02_seed4,middle20,433,0,30.0,0.03333333333333333,0.06444444444444453,0.00065837410771932
lfr_mu02_seed4,middle20,948,0,30.0,0.03333333333333333,0.06444444444444453,0.0016537187044061029
lfr_mu02_seed4,middle20,444,0,29.0,0.034482758620689655,0.06658739595719365,0.0010989017024021456
lfr_mu02_seed4,middle20,71,0,33.0,0.030303030303030304,0.058769513314967714,0.0005015152481960223
lfr_mu02_seed4,middle20,162,0,34.0,0.029411764705882353,0.05709342560553643,0.0007049106659456158
lfr_mu02_seed4,middle20,595,0,35.0,0.02857142857142857,0.05551020408163265,0.001005555572378635
lfr_mu02_seed4,middle20,992,0,35.0,0.02857142857142857,0.05551020408163265,0.0008410507806979059
lfr_mu02_seed4,middle20,427,0,36.0,0.027777777777777776,0.054012345679012475,0.0009492446695945526
lfr_mu02_seed4,middle20,448,0,34.0,0.029411764705882353,0.05709342560553643,0.0019319346413797429
lfr_mu02_seed4,middle20,246,0,28.0,0.03571428571428571,0.06887755102040805,0.0008315157066710549
lfr_mu02_seed4,middle20,834,0,37.0,0.02702702702702703,0.0525931336742147,0.0009544425159191273
lfr_mu02_seed4,middle20,379,0,35.0,0.02857142857142857,0.05551020408163265,0.001874867848145445
lfr_mu02_seed4,middle20,581,0,36.0,0.027777777777777776,0.054012345679012475,0.0005908513124450725
lfr_mu02_seed4,middle20,127,0,28.0,0.03571428571428571,0.06887755102040805,0.00048223670341200495
lfr_mu02_seed4,middle20,526,0,38.0,0.02631578947368421,0.05124653739612173,0.0010419730796454147
lfr_mu02_seed4,middle20,64,0,37.0,0.02702702702702703,0.0525931336742147,0.0006983423759819512
lfr_mu02_seed4,middle20,125,0,38.0,0.02631578947368421,0.05124653739612173,0.0007017849906049426
lfr_mu02_seed4,middle20,623,0,27.0,0.037037037037037035,0.07133058984910856,0.001296945880945054
lfr_mu02_seed4,middle20,387,0,36.0,0.027777777777777776,0.054012345679012475,0.00231237373250503
lfr_mu02_seed4,middle20,672,0,40.0,0.025,0.04875000000000007,0.0011341661872500326
lfr_mu02_seed4,middle20,382,0,27.0,0.037037037037037035,0.07133058984910856,0.00028884929661495323
lfr_mu02_seed4,middle20,737,0,40.0,0.025,0.04875000000000007,0.0013772044760952335
lfr_mu02_seed4,middle20,668,0,26.0,0.038461538461538464,0.07396449704142016,0.001299916118172243
lfr_mu02_seed4,middle20,31,0,38.0,0.02631578947368421,0.05124653739612173,0.002467413678063989
lfr_mu02_seed4,middle20,607,0,39.0,0.02564102564102564,0.04996712689020377,0.0021192318998680655
lfr_mu02_seed4,middle20,571,0,40.0,0.025,0.04875000000000007,0.0020062526172282295
lfr_mu02_seed4,middle20,414,0,25.0,0.04,0.07679999999999998,0.001245791376836206
lfr_mu02_seed4,middle20,128,0,42.0,0.023809523809523808,0.046485260770975145,0.0015616900266704685
lfr_mu02_seed4,middle20,688,0,25.0,0.04,0.07679999999999998,0.00046950426090718646
lfr_mu02_seed4,middle20,629,0,43.0,0.023255813953488372,0.045429962141698255,0.0011940918047832591
lfr_mu02_seed4,middle20,538,0,43.0,0.023255813953488372,0.045429962141698255,0.00121540964739815
lfr_mu02_seed4,middle20,995,0,24.0,0.041666666666666664,0.07986111111111094,0.0011793403152499026
lfr_mu02_seed4,middle20,746,0,24.0,0.041666666666666664,0.07986111111111094,0.0012781101402297554
lfr_mu02_seed4,middle20,442,0,44.0,0.022727272727272728,0.044421487603305776,0.0008410154572304365
lfr_mu02_seed4,middle20,443,0,44.0,0.022727272727272728,0.044421487603305776,0.0013955586127676733
lfr_mu02_seed4,middle20,928,0,44.0,0.022727272727272728,0.044421487603305776,0.0014123994665636958
lfr_mu02_seed4,middle20,373,0,24.0,0.041666666666666664,0.07986111111111094,0.0016596713453831257
lfr_mu02_seed4,middle20,482,0,43.0,0.023255813953488372,0.045429962141698255,0.0022428901125195596
lfr_mu02_seed4,middle20,847,0,46.0,0.021739130434782608,0.04253308128544431,0.0010659632327496152
lfr_mu02_seed4,middle20,319,0,23.0,0.043478260869565216,0.08317580340264641,0.00043695974230635695
lfr_mu02_seed4,middle20,284,0,22.0,0.045454545454545456,0.08677685950413205,0.0003737141812631208
lfr_mu02_seed4,middle20,536,0,50.0,0.02,0.039200000000000124,0.0014404278851386971
lfr_mu02_seed4,middle20,569,0,49.0,0.02040816326530612,0.03998334027488548,0.002282890593967301
lfr_mu02_seed4,middle20,507,0,21.0,0.047619047619047616,0.09070294784580502,0.0004106641486726794
lfr_mu02_seed4,middle20,51,0,48.0,0.041666666666666664,0.08072916666666652,0.002042183840906601
lfr_mu02_seed4,middle20,615,0,38.0,0.05263157894736842,0.10110803324099737,0.0010712918874057253
lfr_mu02_seed4,middle20,835,0,48.0,0.020833333333333332,0.04079861111111116,0.0034699515811770364
lfr_mu02_seed4,middle20,295,0,47.0,0.0425531914893617,0.08148483476686263,0.002303167741768479
lfr_mu02_seed4,middle20,736,0,47.0,0.0425531914893617,0.0823902218198278,0.00223520022388404
lfr_mu02_seed4,middle20,585,0,47.0,0.0425531914893617,0.0823902218198278,0.002494828944240857
lfr_mu02_seed4,middle20,352,0,38.0,0.05263157894736842,0.10110803324099737,0.0015941705820562192
lfr_mu02_seed4,middle20,923,0,46.0,0.043478260869565216,0.0841209829867674,0.002664639094124217
lfr_mu02_seed4,middle20,626,0,36.0,0.05555555555555555,0.10648148148148151,0.0014812598523463092
lfr_mu02_seed4,middle20,94,0,43.0,0.046511627906976744,0.08977825851811783,0.0028771012347524956
lfr_mu02_seed4,middle20,654,0,55.0,0.01818181818181818,0.03570247933884296,0.0012518483213885992
lfr_mu02_seed4,middle20,102,0,40.0,0.05,0.09625000000000006,0.0026718938635337092
lfr_mu02_seed4,middle20,641,0,31.0,0.0,0.0,0.00018706272461070235
lfr_mu02_seed4,middle20,495,0,31.0,0.0,0.0,6.138204386173594e-05
lfr_mu02_seed4,middle20,720,0,30.0,0.0,0.0,7.762703096227947e-05
lfr_mu02_seed4,middle20,853,0,30.0,0.0,0.0,6.832209049473294e-05
lfr_mu02_seed4,middle20,673,0,30.0,0.0,0.0,5.3128273221998496e-05
lfr_mu02_seed4,middle20,665,0,36.0,0.05555555555555555,0.10648148148148151,0.0023054780708167276
lfr_mu02_seed4,middle20,828,0,32.0,0.0625,0.1171875,0.0012334173375182212
lfr_mu02_seed4,middle20,259,0,56.0,0.017857142857142856,0.035076530612244916,0.0007373814556857067
lfr_mu02_seed4,middle20,778,0,29.0,0.0,0.0,0.00010022504672142513
lfr_mu02_seed4,middle20,151,0,29.0,0.0,0.0,7.586117800516159e-05
lfr_mu02_seed4,middle20,904,0,29.0,0.0,0.0,3.3021295553174004e-05
lfr_mu02_seed4,middle20,683,0,33.0,0.0,0.0,8.91832742511251e-05
lfr_mu02_seed4,middle20,596,0,33.0,0.0,0.0,7.95002759139442e-05
lfr_mu02_seed4,middle20,29,0,33.0,0.0,0.0,7.472921291618664e-05
lfr_mu02_seed4,middle20,625,0,37.0,0.05405405405405406,0.10372534696859026,0.0031159648798384674
lfr_mu02_seed4,middle20,390,0,28.0,0.0,0.0,9.761296373574092e-05
lfr_mu02_seed4,middle20,748,0,28.0,0.0,0.0,7.855739525609234e-05
lfr_mu02_seed4,middle20,173,0,28.0,0.0,0.0,4.604715706551156e-05
lfr_mu02_seed4,middle20,199,0,34.0,0.0,0.0,0.00011645483947452306
lfr_mu02_seed4,middle20,81,0,35.0,0.0,0.0,0.00018364503508246237
lfr_mu02_seed4,middle20,240,0,27.0,0.0,0.0,6.792425370827682e-05
lfr_mu02_seed4,middle20,239,0,27.0,0.0,0.0,6.571218220437797e-05
lfr_mu02_seed4,middle20,927,0,27.0,0.0,0.0,6.494921706648992e-05
lfr_mu02_seed4,middle20,850,0,47.0,0.0425531914893617,0.0823902218198278,0.004738467150645167
lfr_mu02_seed4,middle20,157,0,35.0,0.0,0.0,0.00011160804651068265
